rating,interest_rate,is_rejected
4.0,0.32,0
4.0,0.32,0
4.0,0.32,0
4.0,0.32,0
4.0,0.32,0
4.0,0.32,0
4.0,0.32,0
4.0,0.32,0
4.0,0.32,0
4.0,0.32,0
4.0,0.32,0
4.0,0.32,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,1
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,1
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.33,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.34,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,1
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.35,1
4.0,0.35,0
4.0,0.35,0
4.0,0.35,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,1
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,1
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,1
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.36,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,1
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,1
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.37,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,1
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,1
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,1
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.38,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,1
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,1
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.39,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.4,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,1
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,1
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.41,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,1
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,1
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.42,0
4.0,0.43,0
4.0,0.43,0
4.0,0.43,0
4.0,0.43,1
4.0,0.43,0
4.0,0.43,0
4.0,0.43,0
4.0,0.43,0
4.0,0.43,0
4.0,0.43,0
4.0,0.43,0
4.0,0.43,0
4.0,0.43,0
4.0,0.43,0
4.0,0.43,1
4.0,0.43,0
4.0,0.43,0
4.0,0.43,0
4.0,0.43,0
4.0,0.43,0
4.0,0.43,0
4.0,0.43,0
4.0,0.43,0
4.0,0.43,0
4.0,0.43,0
4.0,0.43,1
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,1
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.44,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.45,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.46,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.47,0
4.0,0.48,0
4.0,0.48,0
4.0,0.48,0
4.0,0.48,0
4.0,0.48,0
4.0,0.48,0
4.0,0.48,0
4.0,0.48,0
4.0,0.48,0
4.0,0.48,0
4.0,0.48,0
4.0,0.48,1
4.0,0.48,0
4.0,0.48,0
4.0,0.48,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.34,0
5.0,0.35,0
5.0,0.35,0
5.0,0.35,1
5.0,0.35,0
5.0,0.35,0
5.0,0.35,1
5.0,0.35,0
5.0,0.35,1
5.0,0.35,0
5.0,0.35,0
5.0,0.35,0
